engagement_id,customer_id,email_opens,email_clicks,website_visits,loyalty_points_earned,last_engagement_date
669,119072,16,0,43,3766,2024-09-10
670,156359,11,2,35,2257,2024-02-06
671,154425,11,7,29,2270,2024-02-21
672,199138,19,4,26,2360,2024-02-01
673,185947,19,9,42,3014,2024-08-05
674,76428,3,6,18,2281,2024-04-04
675,180215,12,9,6,1922,2024-03-03
676,71858,3,4,6,331,2024-11-07
677,55841,4,0,22,865,2024-12-08
678,47330,0,9,31,188,2024-12-04
679,71847,5,7,4,804,2024-06-30
680,161504,11,0,47,2013,2024-07-27
681,125959,16,8,15,578,2024-06-22
682,34077,14,4,2,4831,2024-02-20
683,94171,5,1,5,2746,2024-01-09
684,52675,9,9,45,3891,2024-11-28
685,121354,13,6,7,2541,2024-06-17
686,79654,4,1,24,2957,2024-11-08
687,100506,14,3,24,2301,2024-08-22
688,166986,0,1,34,1449,2024-06-15
689,58962,8,8,21,3776,2024-08-11
690,19306,14,0,16,2811,2024-06-09
691,9385,16,1,47,994,2024-08-15
692,66988,12,2,45,4348,2024-05-07
693,6676,1,6,11,93,2024-05-21
694,129288,3,1,22,1174,2024-09-22
695,165741,4,8,6,3394,2024-08-07
696,122593,0,1,21,3278,2024-04-20
697,163075,11,0,49,3048,2024-10-25
698,24618,15,7,4,2868,2024-11-24
699,10375,6,1,35,1235,2024-07-21
700,193203,7,2,36,2009,2024-09-11
701,60664,16,6,33,3217,2024-03-11
702,98675,1,2,47,427,2024-09-17
703,146103,15,3,19,2228,2024-06-19
704,197800,17,2,31,2325,2024-02-05
705,83091,0,6,40,3584,2024-10-30
706,35990,9,1,21,2217,2024-12-07
707,43846,4,4,10,3213,2024-05-18
708,56830,0,0,36,2057,2024-01-28
709,167212,7,3,15,855,2024-09-27
710,153922,2,7,18,3675,2024-05-29
711,178056,0,2,19,2924,2024-03-20
712,91502,14,6,7,408,2024-08-22
713,146177,17,7,27,901,2024-06-15
714,171111,4,3,46,3433,2024-02-04
715,136891,8,4,16,3399,2024-03-15
716,60673,1,4,29,312,2024-03-13
717,199533,11,0,17,1606,2024-04-08
718,25277,5,3,16,3122,2024-06-12
719,2748,10,1,29,34,2024-08-02
720,161349,16,3,0,4410,2024-05-14
721,115744,7,3,16,2332,2024-03-19
722,163206,9,9,24,2109,2024-07-30
723,150660,12,4,12,767,2024-10-14
724,194755,4,8,29,4274,2024-02-28
725,52310,19,6,29,458,2024-01-25
726,58563,0,0,32,4368,2024-11-20
727,16848,16,4,34,1256,2024-04-03
728,36769,11,4,27,103,2024-04-19
729,97198,15,9,16,4478,2024-05-12
730,103602,8,6,8,2214,2024-10-17
731,173401,6,8,21,963,2024-11-13
732,179422,15,3,6,210,2024-10-19
733,96612,16,0,15,581,2024-10-17
734,77283,18,8,36,1005,2024-12-16
735,1690,2,8,48,3695,2024-02-03
736,7731,12,5,23,4377,2024-01-10
737,133943,13,9,41,3337,2024-03-02
738,32790,0,1,18,2059,2024-03-08
739,157382,16,8,8,435,2024-06-23
740,6285,19,6,44,1094,2024-02-11
741,59116,16,8,5,3850,2024-12-24
742,6281,10,4,16,3542,2024-12-11
743,132275,6,6,12,3227,2024-06-04
744,193162,18,3,39,4005,2024-07-29
745,120710,9,0,9,4780,2024-06-29
746,55967,13,8,41,3114,2024-07-02
747,81521,17,7,5,39,2024-10-23
748,85888,4,2,14,28,2024-10-03
749,15038,13,3,3,1082,2024-03-13
750,170977,0,2,46,2187,2024-01-26
751,12438,8,8,20,4229,2024-03-23
752,142609,11,2,30,3321,2024-05-06
753,197710,15,8,11,1396,2024-05-21
754,173198,18,1,18,3643,2024-04-20
755,85456,2,3,11,4491,2024-03-29
756,170676,2,3,4,2873,2024-10-03
757,133763,17,9,24,4918,2024-10-09
758,152610,11,2,11,3673,2024-03-12
759,113128,4,6,38,869,2024-04-17
760,54380,6,2,9,975,2024-03-20
761,126116,9,3,11,3448,2024-06-02
762,115577,18,9,22,4688,2024-03-04
763,46659,18,8,18,1234,2024-03-04
764,148471,0,6,34,3751,2024-08-10
765,26804,18,6,32,209,2024-03-12
766,162693,3,4,24,2801,2024-06-02
767,82572,7,0,0,3684,2024-02-02
768,163511,15,9,5,307,2024-07-07
769,75118,1,2,30,4480,2024-08-27
770,192438,8,4,43,2488,2024-06-20
771,192799,9,1,43,2199,2024-06-01
772,63713,1,4,38,4010,2024-07-25
773,161496,12,2,32,4256,2024-09-24
774,13286,10,2,48,1008,2024-01-29
775,131122,19,8,14,2030,2024-07-14
776,14373,11,0,25,1074,2024-11-20
777,13350,16,1,33,2131,2024-10-11
778,1454,9,1,30,4887,2024-05-15
779,143772,5,8,6,3046,2024-03-23
780,73267,15,2,40,2565,2024-05-08
781,41264,13,3,42,2792,2024-04-05
782,174336,14,3,16,4427,2024-06-14
783,9836,17,1,23,2731,2024-09-27
784,57211,15,5,17,972,2024-09-15
785,165486,1,8,26,3618,2024-02-02
786,77320,5,6,33,3512,2024-11-21
787,67265,17,9,36,792,2024-09-26
788,57182,6,4,14,374,2024-01-10
789,131084,1,9,44,3301,2024-06-09
790,34890,15,9,33,858,2024-07-14
791,81104,15,7,12,3169,2024-10-04
792,161318,11,8,43,2079,2024-10-22
793,120775,14,4,8,288,2024-02-06
794,130618,6,3,46,2514,2024-10-14
795,170818,13,2,11,3739,2024-05-15
796,92480,12,3,5,1488,2024-03-30
797,196024,7,9,10,3668,2024-06-21
798,88123,11,6,1,2336,2024-07-28
799,153558,4,8,45,3722,2024-10-29
800,46284,8,5,36,4302,2024-12-12
801,135105,9,0,35,2241,2024-08-18
802,102168,17,0,2,2827,2024-10-08
803,37263,12,9,31,1557,2024-02-12
804,96946,2,9,3,2762,2024-01-10
805,44443,0,8,2,1869,2024-01-10
806,174354,7,8,35,219,2024-01-31
807,84095,2,0,40,4460,2024-07-26
808,156272,2,0,44,1921,2024-11-08
809,112889,5,3,34,2828,2024-01-10
810,28929,14,7,46,962,2024-01-22
811,37080,0,5,25,2010,2024-05-11
812,133977,12,7,36,456,2024-11-10
813,82738,5,0,49,1112,2024-12-04
814,148653,14,9,11,4524,2024-10-25
815,90364,19,3,6,3482,2024-03-31
816,25193,0,7,1,2728,2024-03-29
817,37002,7,0,48,22,2024-03-22
818,99831,18,0,34,4801,2024-10-14
819,66288,5,9,19,2558,2024-05-04
820,22810,7,4,24,1332,2024-05-15
821,198676,0,7,38,1660,2024-12-20
822,91500,17,4,15,3663,2024-12-09
823,143876,9,4,31,385,2024-12-30
824,168642,10,1,25,3619,2024-08-26
825,195671,5,4,32,3368,2024-07-20
826,33375,13,6,26,3280,2024-03-10
827,143494,18,0,32,1131,2024-02-18
828,9808,19,1,28,217,2024-01-14
829,195653,5,8,16,3214,2024-04-05
830,4929,7,8,8,2560,2024-04-16
831,92051,16,9,39,4174,2024-10-18
832,152738,9,2,42,4643,2024-12-08
833,50896,10,6,28,4683,2024-12-21
834,196458,12,8,1,4863,2024-12-06
835,28798,17,8,22,4469,2024-12-14
836,99058,6,4,27,2414,2024-09-19
837,195744,7,5,44,2049,2024-05-31
838,121113,10,9,9,3773,2024-06-08
839,152164,1,5,31,1210,2024-01-20
840,156201,7,4,1,4094,2024-08-29
841,74946,13,1,41,4355,2024-10-15
842,15718,14,1,7,747,2024-03-15
843,5123,6,9,47,1046,2024-12-28
844,104637,16,9,27,4460,2024-07-10
845,101014,5,9,42,844,2024-11-27
846,18776,18,6,35,2087,2024-11-14
847,54290,15,9,46,1273,2024-08-23
848,45924,2,7,27,4433,2024-05-12
849,44005,12,5,27,3153,2024-04-05
850,30643,10,3,13,309,2024-01-27
851,29034,3,1,32,3837,2024-12-04
852,175557,18,9,45,2578,2024-01-29
853,159926,11,6,25,1990,2024-08-19
854,192408,2,7,10,1182,2024-10-19
855,14380,13,2,16,662,2024-12-27
856,153712,18,7,10,4660,2024-01-04
857,59143,7,1,18,1061,2024-06-26
858,160799,7,1,13,1330,2024-12-25
859,163853,11,7,48,4481,2024-02-23
860,81399,18,3,30,1216,2024-11-14
861,141949,18,8,20,787,2024-02-04
862,145679,14,9,26,960,2024-09-24
863,199557,13,3,24,2226,2024-05-25
864,156280,19,7,41,1906,2024-09-16
865,43603,0,8,37,351,2024-04-01
866,143565,5,8,46,2802,2024-12-02
867,174706,17,2,5,774,2024-08-05
868,188119,6,9,6,3315,2024-09-21
869,172277,13,5,9,4522,2024-08-30
870,177854,18,9,5,4958,2024-11-01
871,194001,10,1,3,2704,2024-02-21
872,16484,6,4,36,959,2024-08-31
873,132735,18,9,1,47,2024-02-03
874,83198,12,3,4,2804,2024-09-01
875,148717,19,7,1,4127,2024-05-18
876,188555,17,1,19,2014,2024-03-05
877,49286,18,1,23,3158,2024-01-11
878,75609,1,7,14,873,2024-07-14
879,36831,9,8,33,1454,2024-10-03
880,119014,0,8,25,4280,2024-05-29
881,121590,13,1,28,173,2024-07-28
882,5942,11,5,5,3399,2024-02-20
883,180035,18,7,34,1710,2024-10-30
884,89719,4,6,9,1915,2024-12-22
885,12412,3,5,27,4838,2024-01-04
886,108942,4,3,5,1922,2024-01-19
887,68595,18,1,32,2481,2024-07-22
888,188064,14,0,48,256,2024-05-25
889,24147,12,4,30,4783,2024-07-02
890,166876,8,9,18,3767,2024-01-04
891,65230,16,8,48,502,2024-12-05
892,117283,11,2,38,2694,2024-06-23
893,186156,7,9,2,764,2024-12-25
894,181887,5,7,41,3784,2024-01-05
895,82502,10,0,45,2116,2024-05-13
896,153603,0,1,12,4328,2024-06-23
897,125403,13,0,37,945,2024-02-24
898,54011,10,4,17,1921,2024-07-28
899,121240,8,4,48,1665,2024-02-08
900,11825,9,4,34,4866,2024-09-09
901,139237,9,5,3,1734,2024-01-29
902,160799,12,1,7,2970,2024-08-16
903,86424,13,9,38,2179,2024-05-08
904,28655,15,3,20,1815,2024-02-27
905,9777,17,2,23,4892,2024-08-28
906,113023,2,6,19,1451,2024-01-21
907,41950,4,0,48,2299,2024-05-14
908,84529,19,5,27,4908,2024-03-21
909,154226,8,2,29,1892,2024-12-08
910,140921,11,8,38,1649,2024-06-09
911,166311,17,1,48,1852,2024-04-13
912,147183,17,5,3,519,2024-10-24
913,108941,4,4,5,1500,2024-02-19
914,154414,17,4,42,129,2024-01-12
915,12263,10,6,26,3549,2024-08-10
916,66163,18,2,13,1529,2024-02-16
917,9556,1,4,6,3267,2024-11-02
918,4107,17,3,38,984,2024-04-12
919,189483,6,5,23,3528,2024-08-29
920,101200,9,8,41,2209,2024-04-15
921,109220,16,4,23,3593,2024-01-31
922,118999,8,6,34,3229,2024-05-21
923,99718,2,3,18,1965,2024-11-22
924,127795,3,8,41,1809,2024-03-23
925,199816,7,0,21,2560,2024-09-29
926,188154,12,2,23,3583,2024-03-25
927,28374,7,0,40,4983,2024-02-27
928,37170,2,0,5,2255,2024-06-03
929,186683,18,3,22,4121,2024-02-28
930,134809,16,7,1,530,2024-10-25
931,31659,15,3,49,322,2024-05-02
932,42208,2,2,18,2154,2024-04-20
933,94740,3,5,40,1876,2024-12-17
934,185548,2,7,2,719,2024-06-29
935,3572,13,3,13,660,2024-04-28
936,133595,14,9,13,3478,2024-12-29
937,198532,7,0,9,587,2024-08-17
938,136878,9,3,7,4865,2024-05-28
939,137811,18,9,30,893,2024-05-09
940,104456,14,4,29,954,2024-03-04
941,50114,2,9,49,3932,2024-09-30
942,63856,6,8,41,4355,2024-10-16
943,63048,8,0,31,2992,2024-08-06
944,67999,19,7,28,1164,2024-12-10
945,89859,9,8,28,2780,2024-10-14
946,62092,1,4,40,4204,2024-09-03
947,141181,16,8,9,4037,2024-06-06
948,90357,14,4,24,1743,2024-01-06
949,121139,19,2,24,271,2024-04-27
950,103816,3,9,15,4625,2024-07-31
951,195704,4,2,24,1354,2024-04-03
952,48552,13,2,29,3835,2024-08-19
953,121183,0,0,39,4863,2024-08-10
954,71884,7,9,7,1675,2024-12-09
955,43687,3,3,19,2116,2024-12-23
956,153405,12,3,3,4402,2024-06-20
957,1757,0,8,43,1855,2024-12-04
958,104414,7,9,13,4784,2024-02-02
959,519,2,4,29,4547,2024-11-28
960,45302,10,5,25,4442,2024-01-14
961,124743,5,8,17,4113,2024-06-19
962,5027,0,0,39,1196,2024-09-01
963,181602,1,2,46,1630,2024-09-28
964,99323,4,5,27,2823,2024-07-15
965,144410,8,6,45,1000,2024-02-12
966,19199,2,1,31,2218,2024-10-12
967,4912,12,0,17,160,2024-12-11
968,149493,7,1,44,875,2024-06-01
969,92229,1,5,10,3042,2024-07-24
970,53729,14,0,29,2216,2024-02-01
971,95789,10,1,29,2583,2024-04-26
972,3968,19,3,13,4880,2024-09-23
973,186106,8,1,40,772,2024-06-22
974,160462,15,4,35,1762,2024-07-04
975,50516,13,6,20,821,2024-11-29
976,119357,19,8,37,1104,2024-04-10
977,99992,4,3,21,4201,2024-09-01
978,16566,14,8,33,367,2024-02-21
979,39348,2,4,26,1209,2024-08-25
980,153025,15,4,18,4959,2024-04-17
981,24217,12,5,17,3670,2024-04-12
982,119200,17,9,16,935,2024-08-24
983,60650,13,9,34,3881,2024-12-18
984,196710,5,2,45,3749,2024-08-21
985,139806,6,5,37,2488,2024-01-19
986,34776,0,1,25,4365,2024-09-01
987,76455,12,5,21,4252,2024-05-04
988,53358,14,6,40,3979,2024-12-05
989,27072,17,6,30,3037,2024-10-10
990,20755,9,0,26,362,2024-03-11
991,84360,13,0,39,4250,2024-09-28
992,59573,7,0,11,4169,2024-06-30
993,180189,15,7,31,4587,2024-06-22
994,88843,2,5,0,2211,2024-10-24
995,112257,9,0,37,1839,2024-11-16
996,83833,19,1,42,864,2024-08-25
997,117274,5,0,41,4036,2024-02-25
998,104461,0,0,5,1944,2024-05-19
999,179076,6,5,49,1610,2024-06-07
1000,162192,4,0,34,3105,2024-07-04
1001,185049,10,8,1,1847,2024-12-03
1002,166952,1,8,8,3111,2024-09-23
1003,28067,15,7,0,2635,2024-05-15
1004,85951,16,0,22,1650,2024-11-20
1005,24237,4,2,12,1937,2024-08-13
1006,164392,4,2,49,1278,2024-09-15
1007,82822,7,3,12,2520,2024-01-18
1008,178210,15,9,33,1185,2024-06-11
1009,58693,6,9,20,3528,2024-11-27
1010,153541,15,0,44,1816,2024-04-25
1011,35115,17,5,25,3742,2024-05-09
1012,79924,11,1,43,3220,2024-08-20
1013,24693,11,1,30,2048,2024-11-15
1014,122527,10,9,41,3936,2024-09-26
1015,12102,19,7,23,4900,2024-02-07
1016,182123,13,0,47,4694,2024-05-24
1017,87404,15,7,38,369,2024-01-12
1018,67761,10,5,49,1729,2024-03-15
1019,58727,13,3,7,2424,2024-09-28
1020,53414,4,8,28,995,2024-03-02
1021,135561,3,3,22,2905,2024-01-29
1022,71692,11,7,21,4456,2024-10-15
1023,148891,9,0,22,158,2024-12-01
1024,12655,11,4,35,2365,2024-06-30
1025,148207,18,7,15,837,2024-06-10
1026,45875,11,0,3,1404,2024-02-15
1027,9631,6,5,4,2118,2024-03-11
1028,126995,6,0,21,4864,2024-08-04
1029,157648,16,5,23,1974,2024-12-14
1030,192713,5,3,18,2810,2024-04-27
1031,103969,10,1,19,2925,2024-12-04
1032,70986,5,4,21,281,2024-10-25
1033,23939,12,2,9,910,2024-01-31
1034,175898,11,7,30,2745,2024-09-23
1035,184864,19,3,33,4251,2024-06-17
1036,10205,18,2,28,4731,2024-12-11
1037,23112,10,3,28,96,2024-06-24
1038,26468,12,8,22,2042,2024-03-04
1039,66098,17,1,27,2875,2024-08-30
1040,89452,10,3,17,3661,2024-01-19
1041,192419,0,0,41,3370,2024-04-27
1042,55367,1,9,31,186,2024-05-16
1043,154298,12,0,32,309,2024-10-04
1044,175084,9,9,0,2867,2024-11-15
1045,174340,10,6,16,3842,2024-02-27
1046,50291,2,7,26,4616,2024-01-21
1047,187672,13,6,3,2304,2024-06-01
1048,87746,7,5,34,1223,2024-08-07
1049,168191,15,6,44,1760,2024-10-04
1050,67570,2,1,39,3250,2024-11-28
1051,71585,14,2,9,4365,2024-06-11
1052,59839,4,9,18,1161,2024-06-24
1053,74419,6,6,35,1573,2024-04-29
1054,92663,2,8,42,2594,2024-12-28
1055,119236,15,4,48,4551,2024-05-04
1056,151926,18,4,22,3611,2024-11-24
1057,11182,9,3,1,3393,2024-09-15
1058,28865,14,4,46,3132,2024-10-01
1059,4507,15,0,9,806,2024-10-18
1060,66179,14,1,15,4764,2024-02-12
1061,91998,18,0,15,3256,2024-10-14
1062,140392,3,7,42,4403,2024-01-24
1063,132507,8,4,33,3940,2024-01-27
1064,100772,9,7,25,4646,2024-09-20
1065,132311,3,4,23,1144,2024-11-02
1066,46144,18,4,6,4547,2024-04-16
1067,6139,18,8,30,257,2024-06-26
1068,36181,8,8,46,2556,2024-05-02
1069,120156,11,5,3,1261,2024-06-14
1070,182276,17,1,42,4959,2024-08-24
1071,12008,9,2,48,1689,2024-04-04
1072,171355,19,9,46,3835,2024-08-17
1073,170881,17,6,16,4660,2024-10-11
1074,45519,4,3,14,4334,2024-04-08
1075,119740,17,0,22,3749,2024-03-25
1076,89177,14,3,47,83,2024-04-20
1077,76372,17,6,1,723,2024-10-13
1078,162402,1,0,27,2905,2024-01-07
1079,3272,5,0,47,3093,2024-10-29
1080,62293,14,2,29,64,2024-03-08
1081,91240,11,6,20,3755,2024-06-23
1082,27853,3,1,13,910,2024-10-22
1083,121695,2,1,24,3433,2024-06-25
1084,120583,11,4,31,4008,2024-12-04
1085,91353,19,9,12,396,2024-08-12
1086,31967,1,6,20,632,2024-09-02
1087,101107,14,2,21,1831,2024-05-02
1088,111753,1,8,41,3857,2024-05-05
1089,157733,19,8,43,3163,2024-01-19
1090,131936,3,9,0,4471,2024-05-21
1091,92188,13,2,35,721,2024-02-11
1092,37770,19,3,21,4519,2024-09-02
1093,123770,0,7,21,1169,2024-09-05
1094,176066,16,9,35,2043,2024-10-30
1095,142805,12,3,39,315,2024-05-20
1096,108678,17,7,41,4262,2024-12-28
1097,125807,5,0,18,2969,2024-04-01
1098,96022,0,1,49,3130,2024-12-15
1099,166042,11,5,33,603,2024-03-17
1100,96530,0,2,39,347,2024-07-14
1101,61395,14,3,7,2833,2024-11-02
1102,18542,14,7,30,4953,2024-12-09
1103,6839,2,7,12,1066,2024-04-22
1104,39248,9,5,21,3927,2024-05-28
1105,114708,4,0,11,3823,2024-02-17
1106,103806,0,3,33,416,2024-11-10
1107,20569,10,1,14,449,2024-06-04
1108,195647,3,9,37,3486,2024-04-21
1109,188785,12,8,28,4350,2024-10-28
1110,66179,15,4,41,650,2024-08-15
1111,86420,16,0,29,4830,2024-02-02
1112,76370,1,1,33,2022,2024-10-26
1113,175889,4,2,8,138,2024-03-23
1114,196588,12,0,14,3785,2024-09-26
1115,32550,10,0,46,4159,2024-04-26
1116,58203,6,3,7,3854,2024-12-02
1117,109903,4,9,45,3059,2024-05-12
1118,22798,14,7,32,866,2024-10-03
1119,65859,18,4,40,2321,2024-08-02
1120,25676,16,9,11,4142,2024-05-11
1121,21512,5,3,14,2462,2024-12-25
1122,89955,15,1,41,2473,2024-12-04
1123,153751,2,2,23,1427,2024-04-06
1124,28233,17,9,26,2540,2024-08-02
1125,96937,4,4,49,2729,2024-07-14
1126,100039,11,1,22,2043,2024-06-30
1127,148516,16,5,4,392,2024-12-23
1128,33201,13,6,46,2053,2024-12-30
1129,21946,18,7,38,4602,2024-01-29
1130,72243,7,8,35,293,2024-03-20
1131,139006,18,2,4,2230,2024-02-26
1132,198559,4,9,23,4134,2024-12-27
1133,75594,12,0,47,4414,2024-01-11
1134,155832,1,1,47,4327,2024-07-17
1135,176916,7,0,36,3176,2024-09-04
1136,6816,14,0,40,772,2024-10-17
1137,35667,6,1,38,3178,2024-08-16
1138,158201,9,2,23,1792,2024-07-18
1139,150721,0,9,31,1559,2024-09-09
1140,144094,15,6,19,4426,2024-05-31
1141,192488,2,6,21,2364,2024-04-10
1142,97243,14,7,2,1764,2024-12-11
1143,83927,5,8,18,4299,2024-03-02
1144,190581,18,7,29,2601,2024-09-20
1145,4492,17,5,12,867,2024-04-02
1146,158254,12,0,6,3365,2024-07-01
1147,89834,1,4,32,3963,2024-08-31
1148,191285,2,5,40,3236,2024-10-26
1149,197359,11,5,17,1467,2024-08-07
1150,141511,1,7,34,3616,2024-01-16
1151,29440,13,0,0,3772,2024-07-16
1152,99505,13,5,19,4579,2024-10-31
1153,122727,1,3,30,2466,2024-12-18
1154,62083,5,1,2,3261,2024-08-11
1155,145120,13,6,18,2459,2024-05-30
1156,76089,13,0,29,182,2024-03-14
1157,30025,16,3,5,1123,2024-10-28
1158,67403,14,6,34,1214,2024-07-22
1159,100295,13,0,46,2064,2024-07-02
1160,145990,10,8,39,3443,2024-07-26
1161,79412,3,4,37,1871,2024-08-12
1162,28309,5,9,12,3071,2024-07-07
1163,38260,7,8,34,4580,2024-05-20
1164,86619,10,1,38,4695,2024-03-03
1165,60809,19,8,19,1685,2024-05-31
1166,59314,18,6,27,4369,2024-07-31
1167,4337,6,8,20,3779,2024-07-07
1168,114111,17,9,0,864,2024-04-17
1169,51635,15,3,42,4488,2024-02-04
1170,57870,16,6,37,1969,2024-12-10
1171,181975,3,0,41,2747,2024-02-20
1172,138827,12,0,14,1691,2024-08-28
1173,80046,16,0,22,1852,2024-12-13
1174,4573,19,5,36,3087,2024-05-28
1175,93584,7,5,31,3269,2024-12-23
1176,155339,14,4,23,4088,2024-11-06
1177,181306,3,2,0,904,2024-07-28
1178,31475,14,7,33,548,2024-10-28
1179,116592,12,2,33,1477,2024-09-23
1180,129447,19,0,20,1667,2024-03-16
1181,104967,12,3,18,4113,2024-10-08
1182,37817,0,9,34,2640,2024-01-02
1183,196610,2,7,47,263,2024-09-18
1184,99183,14,2,8,4794,2024-12-04
1185,176673,0,2,24,4806,2024-01-11
1186,50863,5,9,28,4988,2024-08-17
1187,196372,3,1,23,784,2024-08-08
1188,103214,19,6,19,3905,2024-11-29
1189,152543,18,8,22,3289,2024-02-27
1190,60057,3,5,4,2823,2024-11-18
1191,144319,14,9,47,3798,2024-12-08
1192,135793,15,4,41,721,2024-12-16
1193,105329,16,3,31,3980,2024-03-19
1194,111817,8,2,28,1744,2024-05-14
1195,79526,8,4,30,3105,2024-04-21
1196,181793,17,6,0,1650,2024-10-17
1197,175234,0,1,13,3485,2024-04-30
1198,101437,11,9,42,2827,2024-11-20
1199,35255,17,2,23,4375,2024-11-11
1200,122122,12,6,27,2065,2024-03-05
1201,174991,18,1,29,920,2024-10-27
1202,12088,9,6,7,2057,2024-01-12
1203,64716,12,0,16,4359,2024-11-29
1204,93667,1,8,7,3429,2024-07-27
1205,96136,1,3,24,2651,2024-04-09
1206,158443,1,4,47,3194,2024-01-26
1207,71776,6,2,33,1779,2024-10-07
1208,64078,11,3,40,2829,2024-09-11
1209,142767,6,2,22,4356,2024-10-18
1210,94148,12,1,16,3690,2024-07-04
1211,167126,7,3,42,1120,2024-02-24
1212,133067,10,5,25,499,2024-07-17
1213,166240,4,4,27,252,2024-12-19
1214,169444,7,8,45,4891,2024-04-27
1215,44468,19,5,7,812,2024-12-19
1216,8761,7,4,36,465,2024-06-06
1217,164275,18,0,9,3000,2024-10-11
1218,191541,1,7,5,2353,2024-10-21
1219,90123,8,2,24,2797,2024-10-22
1220,170274,16,7,44,1643,2024-01-07
1221,114581,16,3,39,1515,2024-09-20
1222,152339,3,8,16,2943,2024-06-14
1223,181097,18,9,34,1588,2024-01-30
1224,31101,0,6,28,730,2024-05-13
1225,176573,12,2,28,798,2024-08-31
1226,25597,10,6,41,324,2024-09-09
1227,151061,0,4,7,4686,2024-03-11
1228,140346,17,8,21,392,2024-10-17
1229,122130,18,7,29,4049,2024-06-09
1230,180484,7,4,36,4558,2024-12-23
1231,67345,6,3,17,1237,2024-01-21
1232,6711,6,9,16,3772,2024-11-22
1233,53887,8,8,41,3760,2024-01-19
1234,130587,0,8,18,1924,2024-02-21
1235,17942,9,0,44,171,2024-03-14
1236,167993,15,6,5,258,2024-07-16
1237,15912,13,3,5,3933,2024-07-19
1238,184455,13,7,11,4495,2024-10-30
1239,114939,1,9,35,2717,2024-10-17
1240,99499,14,3,5,4858,2024-10-26
1241,123586,1,1,49,4266,2024-05-27
1242,27471,5,2,1,2475,2024-04-02
1243,54088,9,3,35,3627,2024-03-08
1244,111153,18,2,47,241,2024-11-12
1245,144168,9,7,36,1693,2024-10-25
1246,4338,9,4,0,203,2024-06-22
1247,141217,4,7,47,750,2024-06-07
1248,151875,16,7,41,63,2024-10-25
1249,87030,6,9,9,4192,2024-09-01
1250,22911,0,1,20,1876,2024-10-13
1251,82080,8,2,27,1460,2024-11-16
1252,23740,9,2,16,4368,2024-04-23
1253,122320,9,2,34,2551,2024-07-06
1254,53157,12,5,12,2296,2024-10-03
1255,81333,18,4,24,4678,2024-02-29
1256,10749,12,3,22,1049,2024-11-25
1257,165955,0,5,14,3098,2024-08-12
1258,119253,19,3,38,3890,2024-11-16
1259,121034,5,8,34,2339,2024-10-20
1260,11925,4,4,18,3223,2024-10-26
1261,90952,19,0,17,3098,2024-07-21
1262,122609,5,8,13,3383,2024-05-31
1263,162099,8,1,32,4830,2024-11-09
1264,49542,18,1,40,1518,2024-06-04
1265,11549,10,9,28,681,2024-01-30
1266,47090,0,5,18,1598,2024-06-14
1267,16765,14,7,25,2426,2024-01-17
1268,177239,11,0,19,1355,2024-02-21
1269,9575,2,6,39,3295,2024-11-28
1270,93189,11,3,14,318,2024-12-24
1271,122962,15,9,33,2100,2024-02-02
1272,110,4,8,21,3623,2024-12-22
1273,195102,9,4,46,2251,2024-04-20
1274,25567,10,3,27,3720,2024-10-08
1275,31332,11,0,8,3848,2024-09-09
1276,149489,9,8,32,1091,2024-04-19
1277,147796,1,5,10,2079,2024-10-26
1278,23157,2,0,41,3653,2024-06-28
1279,113679,8,9,47,3742,2024-05-23
1280,187598,16,4,15,580,2024-02-05
1281,10671,4,2,13,3357,2024-03-23
1282,39814,15,6,42,4040,2024-06-22
1283,62190,15,1,1,3820,2024-05-31
1284,51444,8,2,14,1303,2024-04-25
1285,169667,17,9,21,3009,2024-10-09
1286,127041,16,3,8,4444,2024-10-21
1287,107525,2,5,25,4895,2024-09-30
1288,104440,5,1,33,2586,2024-06-23
1289,67761,10,7,20,3438,2024-08-13
1290,179730,18,8,5,3476,2024-12-11
1291,4530,8,1,44,1360,2024-11-04
1292,185852,14,5,6,2150,2024-12-09
1293,72894,10,7,47,1684,2024-04-20
1294,26271,12,4,48,3068,2024-06-14
1295,172192,15,3,19,3381,2024-02-23
1296,54747,2,4,38,4931,2024-08-27
1297,45796,18,0,17,3623,2024-05-16
1298,59969,8,2,23,1826,2024-07-27
1299,190450,10,5,3,4457,2024-08-13
1300,85191,8,9,21,381,2024-03-26
1301,161687,9,0,48,4815,2024-03-22
1302,63046,18,4,46,1371,2024-10-30
1303,133507,3,0,24,4933,2024-09-23
1304,10942,4,6,7,782,2024-01-15
1305,169383,13,0,26,298,2024-11-20
1306,78009,16,7,35,2177,2024-06-18
1307,146816,11,4,3,1735,2024-08-27
1308,174505,2,4,20,1149,2024-08-20
1309,106014,10,1,45,344,2024-10-29
1310,100386,14,1,17,4096,2024-04-29
1311,197488,2,6,23,1263,2024-01-06
1312,77135,15,1,23,1947,2024-02-14
1313,67073,17,6,40,3219,2024-03-04
1314,76465,8,2,36,1393,2024-09-06
1315,12950,6,5,31,2905,2024-10-28
1316,40551,15,1,6,4118,2024-02-09
1317,62893,18,2,11,4886,2024-10-09
1318,57328,13,8,1,2108,2024-08-14
1319,28136,11,8,30,1630,2024-12-14
1320,151038,11,1,41,452,2024-02-01
1321,178302,1,1,6,748,2024-08-12
1322,43520,4,7,9,1146,2024-03-10
1323,129792,6,3,25,1231,2024-01-01
